"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20181226_20181231.csv"
"C","Report for: 12/26/2018 - 12/31/2018"
"C","Report generated: 06/18/2021 14:08:54 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/26/2018","01",12133.14
"D","12/26/2018","02",11909.69
"D","12/26/2018","03",11953.07
"D","12/26/2018","04",12010.88
"D","12/26/2018","05",12329.07
"D","12/26/2018","06",12736.38
"D","12/26/2018","07",13832.38
"D","12/26/2018","08",14775.93
"D","12/26/2018","09",15112.88
"D","12/26/2018","10",14973.35
"D","12/26/2018","11",14689.75
"D","12/26/2018","12",14371.19
"D","12/26/2018","13",14205.45
"D","12/26/2018","14",14429.93
"D","12/26/2018","15",14850.48
"D","12/26/2018","16",15390.1
"D","12/26/2018","17",16421.31
"D","12/26/2018","18",17203.8
"D","12/26/2018","19",17000.19
"D","12/26/2018","20",16543.16
"D","12/26/2018","21",15932.92
"D","12/26/2018","22",15056.69
"D","12/26/2018","23",13930.75
"D","12/26/2018","24",13053.15
"D","12/27/2018","01",12570.93
"D","12/27/2018","02",12447.04
"D","12/27/2018","03",12411.61
"D","12/27/2018","04",12383.52
"D","12/27/2018","05",12408.81
"D","12/27/2018","06",12952.92
"D","12/27/2018","07",13829.58
"D","12/27/2018","08",14652.57
"D","12/27/2018","09",14896.91
"D","12/27/2018","10",14732.07
"D","12/27/2018","11",14410.11
"D","12/27/2018","12",14111.15
"D","12/27/2018","13",13948.75
"D","12/27/2018","14",14209.97
"D","12/27/2018","15",14431.43
"D","12/27/2018","16",15028.57
"D","12/27/2018","17",16163.63
"D","12/27/2018","18",17031.18
"D","12/27/2018","19",16860.14
"D","12/27/2018","20",16435.79
"D","12/27/2018","21",15853.69
"D","12/27/2018","22",14981.85
"D","12/27/2018","23",13819.67
"D","12/27/2018","24",12706.86
"D","12/28/2018","01",11907.15
"D","12/28/2018","02",11646.36
"D","12/28/2018","03",11405.73
"D","12/28/2018","04",11576.7
"D","12/28/2018","05",11662.24
"D","12/28/2018","06",12085.94
"D","12/28/2018","07",13167.35
"D","12/28/2018","08",14191.71
"D","12/28/2018","09",14892.7
"D","12/28/2018","10",15402.56
"D","12/28/2018","11",15709.24
"D","12/28/2018","12",15799.27
"D","12/28/2018","13",15681.85
"D","12/28/2018","14",15530.89
"D","12/28/2018","15",15313.19
"D","12/28/2018","16",15267.05
"D","12/28/2018","17",15818.34
"D","12/28/2018","18",16097.94
"D","12/28/2018","19",15655.03
"D","12/28/2018","20",15041.93
"D","12/28/2018","21",14415.27
"D","12/28/2018","22",13616.13
"D","12/28/2018","23",12775.88
"D","12/28/2018","24",11822.18
"D","12/29/2018","01",11291.08
"D","12/29/2018","02",10833.76
"D","12/29/2018","03",10823.16
"D","12/29/2018","04",10705.29
"D","12/29/2018","05",10779.38
"D","12/29/2018","06",10551.83
"D","12/29/2018","07",10930.15
"D","12/29/2018","08",11530.15
"D","12/29/2018","09",12076.71
"D","12/29/2018","10",12161.57
"D","12/29/2018","11",12013.76
"D","12/29/2018","12",12005.61
"D","12/29/2018","13",12162.93
"D","12/29/2018","14",12376.39
"D","12/29/2018","15",12640.28
"D","12/29/2018","16",13104.86
"D","12/29/2018","17",14150.88
"D","12/29/2018","18",15007.98
"D","12/29/2018","19",14952.0
"D","12/29/2018","20",14639.92
"D","12/29/2018","21",14269.4
"D","12/29/2018","22",13725.98
"D","12/29/2018","23",12980.22
"D","12/29/2018","24",12147.16
"D","12/30/2018","01",11521.82
"D","12/30/2018","02",11127.23
"D","12/30/2018","03",11171.84
"D","12/30/2018","04",11143.73
"D","12/30/2018","05",11169.28
"D","12/30/2018","06",11332.27
"D","12/30/2018","07",11845.87
"D","12/30/2018","08",12483.92
"D","12/30/2018","09",13212.88
"D","12/30/2018","10",13594.73
"D","12/30/2018","11",13298.99
"D","12/30/2018","12",12942.53
"D","12/30/2018","13",12883.48
"D","12/30/2018","14",12982.67
"D","12/30/2018","15",13371.33
"D","12/30/2018","16",13944.13
"D","12/30/2018","17",15146.48
"D","12/30/2018","18",16086.68
"D","12/30/2018","19",15994.3
"D","12/30/2018","20",15568.58
"D","12/30/2018","21",15072.6
"D","12/30/2018","22",14327.89
"D","12/30/2018","23",13371.92
"D","12/30/2018","24",12417.66
"D","12/31/2018","01",12063.4
"D","12/31/2018","02",11829.2
"D","12/31/2018","03",11888.32
"D","12/31/2018","04",11879.36
"D","12/31/2018","05",12148.98
"D","12/31/2018","06",12390.45
"D","12/31/2018","07",13126.28
"D","12/31/2018","08",13916.4
"D","12/31/2018","09",14193.93
"D","12/31/2018","10",14130.27
"D","12/31/2018","11",14092.56
"D","12/31/2018","12",14067.63
"D","12/31/2018","13",14153.84
"D","12/31/2018","14",14312.26
"D","12/31/2018","15",14438.27
"D","12/31/2018","16",14729.03
"D","12/31/2018","17",15630.47
"D","12/31/2018","18",16148.77
"D","12/31/2018","19",15594.6
"D","12/31/2018","20",14829.33
"D","12/31/2018","21",14118.9
"D","12/31/2018","22",13481.26
"D","12/31/2018","23",12795.1
"D","12/31/2018","24",12131.76
"T","144 lines"
